epoch,lr,train_loss,val_loss,pseudo_dice
300,0.00438,-0.5096,-0.5759,0.7743
301,0.00436,-0.5409,-0.5019,0.6787
302,0.00434,-0.5209,-0.5122,0.7765
303,0.00432,-0.5052,-0.5275,0.7439
304,0.0043,-0.5147,-0.5617,0.7765
305,0.00429,-0.5273,-0.543,0.7478
306,0.00427,-0.5167,-0.4825,0.7083
307,0.00425,-0.5174,-0.5376,0.7538
308,0.00423,-0.5225,-0.5332,0.7661
309,0.00421,-0.5302,-0.5278,0.7333
310,0.00419,-0.5308,-0.5327,0.7427
311,0.00417,-0.549,-0.5146,0.7229
312,0.00415,-0.5504,-0.4956,0.7461
313,0.00413,-0.527,-0.575,0.7777
314,0.00411,-0.5186,-0.5269,0.7929
315,0.00409,-0.5298,-0.5255,0.7484
316,0.00407,-0.5201,-0.479,0.6938
317,0.00405,-0.527,-0.4836,0.7365
318,0.00403,-0.5406,-0.4467,0.7142
319,0.00401,-0.4967,-0.5463,0.7737
320,0.00399,-0.5433,-0.502,0.7584
321,0.00397,-0.548,-0.5037,0.7934
322,0.00395,-0.5333,-0.5517,0.7978
323,0.00393,-0.5427,-0.5206,0.7282
324,0.00391,-0.5336,-0.52,0.7591
325,0.00389,-0.5484,-0.5616,0.7662
326,0.00387,-0.5347,-0.5399,0.7827
327,0.00385,-0.5265,-0.5062,0.7736
328,0.00383,-0.5387,-0.5233,0.7886
329,0.00381,-0.5029,-0.4945,0.719
330,0.00379,-0.5192,-0.5076,0.7729
331,0.00377,-0.5292,-0.4803,0.6814
332,0.00375,-0.5357,-0.5333,0.7799
333,0.00373,-0.5356,-0.5559,0.7562
334,0.00371,-0.5437,-0.5902,0.7379
335,0.00369,-0.5063,-0.5441,0.7593
336,0.00367,-0.5281,-0.6083,0.7924
337,0.00365,-0.5445,-0.5483,0.7766
338,0.00363,-0.5378,-0.5226,0.7621
339,0.00361,-0.5238,-0.5487,0.7403
340,0.00359,-0.5563,-0.4968,0.7753
341,0.00357,-0.5461,-0.5471,0.7669
342,0.00355,-0.5443,-0.5335,0.7508
343,0.00353,-0.5311,-0.5746,0.8221
344,0.00351,-0.5293,-0.5533,0.7934
345,0.00349,-0.5473,-0.4846,0.7215
346,0.00346,-0.5358,-0.5376,0.7388
347,0.00344,-0.5213,-0.4873,0.7151
348,0.00342,-0.5174,-0.4979,0.7006
349,0.0034,-0.5214,-0.4972,0.7532
350,0.00338,-0.5362,-0.5488,0.7543
351,0.00336,-0.5466,-0.4579,0.6419
352,0.00334,-0.5201,-0.5622,0.7908
353,0.00332,-0.5235,-0.5402,0.7391
354,0.0033,-0.5148,-0.4789,0.6746
355,0.00328,-0.5144,-0.5259,0.7882
356,0.00326,-0.5531,-0.5054,0.7229
357,0.00324,-0.5339,-0.5356,0.782
358,0.00322,-0.5211,-0.5235,0.7478
359,0.0032,-0.536,-0.5601,0.7541
360,0.00318,-0.5424,-0.5292,0.7538
361,0.00316,-0.547,-0.5651,0.7689
362,0.00314,-0.5589,-0.543,0.7801
363,0.00312,-0.5664,-0.4717,0.7381
364,0.0031,-0.5565,-0.5463,0.7853
365,0.00308,-0.5402,-0.5544,0.7516
366,0.00306,-0.5547,-0.5202,0.7554
367,0.00304,-0.5383,-0.5408,0.7758
368,0.00302,-0.5183,-0.563,0.7716
369,0.003,-0.5331,-0.5608,0.7717
370,0.00297,-0.5348,-0.5466,0.8039
371,0.00295,-0.5418,-0.5832,0.7393
372,0.00293,-0.5356,-0.4905,0.767
373,0.00291,-0.5392,-0.4631,0.6865
374,0.00289,-0.5508,-0.5812,0.7335
375,0.00287,-0.5483,-0.5501,0.7486
376,0.00285,-0.5088,-0.5337,0.7574
377,0.00283,-0.5489,-0.5132,0.7574
378,0.00281,-0.5457,-0.5222,0.732
379,0.00279,-0.5504,-0.5104,0.7562
380,0.00277,-0.528,-0.4934,0.7413
381,0.00275,-0.5481,-0.535,0.7276
382,0.00273,-0.5717,-0.5162,0.7715
383,0.00271,-0.5485,-0.5685,0.7997
384,0.00268,-0.5606,-0.437,0.7342
385,0.00266,-0.5384,-0.534,0.7578
386,0.00264,-0.5612,-0.5906,0.7921
387,0.00262,-0.541,-0.5312,0.7533
388,0.0026,-0.56,-0.5686,0.7438
389,0.00258,-0.5553,-0.5478,0.7349
390,0.00256,-0.5357,-0.5576,0.8006
391,0.00254,-0.551,-0.5282,0.7461
392,0.00252,-0.5488,-0.5376,0.7216
393,0.0025,-0.5347,-0.4982,0.7719
394,0.00248,-0.5409,-0.6103,0.7939
395,0.00245,-0.5504,-0.536,0.766
396,0.00243,-0.5611,-0.5437,0.7612
397,0.00241,-0.5579,-0.5331,0.723
398,0.00239,-0.5678,-0.5116,0.758
399,0.00237,-0.5858,-0.4947,0.7666
400,0.00235,-0.5741,-0.5546,0.7835
401,0.00233,-0.5901,-0.5101,0.7535
402,0.00231,-0.5716,-0.5472,0.7639
403,0.00229,-0.5773,-0.5358,0.7554
404,0.00226,-0.56,-0.5402,0.7863
405,0.00224,-0.5542,-0.5559,0.7788
406,0.00222,-0.5654,-0.5736,0.7993
407,0.0022,-0.5761,-0.5792,0.7669
408,0.00218,-0.5775,-0.5716,0.774
409,0.00216,-0.5882,-0.554,0.7473
410,0.00214,-0.5809,-0.4928,0.7602
411,0.00212,-0.5698,-0.5441,0.7577
412,0.00209,-0.5823,-0.5587,0.7802
413,0.00207,-0.5572,-0.522,0.7281
414,0.00205,-0.5621,-0.5275,0.7756
415,0.00203,-0.5829,-0.582,0.7921
416,0.00201,-0.5755,-0.5395,0.769
417,0.00199,-0.5688,-0.5693,0.7956
418,0.00196,-0.5875,-0.5747,0.7922
419,0.00194,-0.5849,-0.5902,0.7684
420,0.00192,-0.5813,-0.5657,0.787
421,0.0019,-0.5728,-0.6071,0.8063
422,0.00188,-0.5849,-0.5304,0.7799
423,0.00186,-0.5751,-0.4947,0.759
424,0.00184,-0.5747,-0.5824,0.7862
425,0.00181,-0.5633,-0.5872,0.7884
426,0.00179,-0.5646,-0.5786,0.7948
427,0.00177,-0.5945,-0.507,0.7685
428,0.00175,-0.5817,-0.5472,0.7872
429,0.00173,-0.5877,-0.5848,0.7935
430,0.0017,-0.5942,-0.5688,0.7634
431,0.00168,-0.6001,-0.5356,0.755
432,0.00166,-0.5892,-0.558,0.7609
433,0.00164,-0.5714,-0.5841,0.7838
434,0.00162,-0.5923,-0.6003,0.7896
435,0.00159,-0.5809,-0.5903,0.784
436,0.00157,-0.5878,-0.5674,0.7816
437,0.00155,-0.5735,-0.5523,0.7365
438,0.00153,-0.5808,-0.5618,0.7819
439,0.00151,-0.5895,-0.569,0.7879
440,0.00148,-0.5861,-0.5973,0.8155
441,0.00146,-0.5708,-0.5445,0.7452
442,0.00144,-0.5834,-0.5749,0.8018
443,0.00142,-0.5828,-0.5783,0.783
444,0.00139,-0.5802,-0.5531,0.7763
445,0.00137,-0.609,-0.5503,0.8055
446,0.00135,-0.5841,-0.5387,0.7537
447,0.00133,-0.5754,-0.575,0.7729
448,0.0013,-0.6018,-0.5915,0.7772
449,0.00128,-0.5994,-0.5646,0.7836
450,0.00126,-0.5815,-0.5383,0.7809
451,0.00124,-0.5924,-0.5704,0.8
452,0.00121,-0.5994,-0.5687,0.81
453,0.00119,-0.6132,-0.5789,0.7864
454,0.00117,-0.5974,-0.562,0.7577
455,0.00115,-0.6138,-0.602,0.8118
456,0.00112,-0.6005,-0.6321,0.8108
457,0.0011,-0.6122,-0.6245,0.7981
458,0.00108,-0.6179,-0.5368,0.7947
459,0.00105,-0.6138,-0.6049,0.7846
460,0.00103,-0.6056,-0.5733,0.7895
461,0.00101,-0.6157,-0.5487,0.7832
462,0.00098,-0.5984,-0.5524,0.7768
463,0.00096,-0.6067,-0.5616,0.7701
464,0.00094,-0.6223,-0.5686,0.8098
465,0.00091,-0.6126,-0.5953,0.7865
466,0.00089,-0.6126,-0.5896,0.8009
467,0.00087,-0.6162,-0.5911,0.8012
468,0.00084,-0.6049,-0.544,0.7589
469,0.00082,-0.6036,-0.5873,0.8014
470,0.00079,-0.6054,-0.549,0.7899
471,0.00077,-0.633,-0.5442,0.7918
472,0.00075,-0.6035,-0.5179,0.7419
473,0.00072,-0.6027,-0.6079,0.7933
474,0.0007,-0.6094,-0.5166,0.7576
475,0.00067,-0.6233,-0.5703,0.8004
476,0.00065,-0.6093,-0.6098,0.7902
477,0.00063,-0.6304,-0.5631,0.7977
478,0.0006,-0.6201,-0.5884,0.8014
479,0.00058,-0.6124,-0.6319,0.8061
480,0.00055,-0.609,-0.5878,0.8137
481,0.00053,-0.6218,-0.5554,0.7885
482,0.0005,-0.6096,-0.5841,0.8165
483,0.00048,-0.6251,-0.6278,0.8336
484,0.00045,-0.6254,-0.5185,0.7676
485,0.00043,-0.6152,-0.5518,0.7762
486,0.0004,-0.6325,-0.579,0.7849
487,0.00037,-0.6211,-0.6009,0.8101
488,0.00035,-0.6269,-0.5657,0.7807
489,0.00032,-0.6072,-0.5467,0.788
490,0.0003,-0.6252,-0.6124,0.8418
491,0.00027,-0.637,-0.6241,0.8123
492,0.00024,-0.6173,-0.5848,0.7929
493,0.00021,-0.6145,-0.5477,0.79
494,0.00019,-0.6331,-0.6084,0.8055
495,0.00016,-0.6259,-0.5775,0.8021
496,0.00013,-0.6157,-0.5081,0.793
497,0.0001,-0.6352,-0.5732,0.7824
498,7e-05,-0.6217,-0.5768,0.7874
499,4e-05,-0.6476,-0.5619,0.7801
