epoch,lr,train_loss,val_loss,pseudo_dice
389,0.00258,-0.6607,-0.6574,0.8557
390,0.00256,-0.651,-0.6259,0.7995
391,0.00254,-0.6474,-0.6571,0.8392
392,0.00252,-0.65,-0.6146,0.834
393,0.0025,-0.6638,-0.6334,0.8149
394,0.00248,-0.6609,-0.6376,0.8418
395,0.00245,-0.6761,-0.6238,0.8228
396,0.00243,-0.6618,-0.6451,0.8482
397,0.00241,-0.6643,-0.6443,0.8552
398,0.00239,-0.6781,-0.6258,0.8374
399,0.00237,-0.6718,-0.6031,0.8063
400,0.00235,-0.6763,-0.6434,0.816
401,0.00233,-0.66,-0.6553,0.8467
402,0.00231,-0.6873,-0.6296,0.8489
403,0.00229,-0.6639,-0.6412,0.8252
404,0.00226,-0.6588,-0.6404,0.8404
405,0.00224,-0.6787,-0.6082,0.8211
406,0.00222,-0.6656,-0.6297,0.8383
407,0.0022,-0.6892,-0.5831,0.8049
408,0.00218,-0.6627,-0.5639,0.7726
409,0.00216,-0.6529,-0.6371,0.8454
410,0.00214,-0.6701,-0.6047,0.8317
411,0.00212,-0.6816,-0.6258,0.8121
412,0.00209,-0.6657,-0.6203,0.8381
413,0.00207,-0.6895,-0.6343,0.8536
414,0.00205,-0.6934,-0.6356,0.8379
415,0.00203,-0.6918,-0.6136,0.82
416,0.00201,-0.6829,-0.578,0.8138
417,0.00199,-0.6658,-0.5778,0.8122
418,0.00196,-0.6703,-0.6287,0.8559
419,0.00194,-0.6691,-0.6091,0.8272
420,0.00192,-0.6629,-0.6707,0.8668
421,0.0019,-0.6728,-0.6532,0.8559
422,0.00188,-0.6832,-0.6218,0.8283
423,0.00186,-0.6764,-0.6606,0.8266
424,0.00184,-0.6598,-0.5653,0.7979
425,0.00181,-0.6845,-0.6553,0.862
426,0.00179,-0.6777,-0.6375,0.8275
427,0.00177,-0.6678,-0.643,0.8575
428,0.00175,-0.6912,-0.6254,0.8134
429,0.00173,-0.6813,-0.5858,0.8134
430,0.0017,-0.7004,-0.6165,0.813
431,0.00168,-0.6827,-0.6222,0.8413
432,0.00166,-0.6832,-0.5839,0.8004
433,0.00164,-0.6694,-0.6524,0.8201
434,0.00162,-0.6797,-0.6225,0.8574
435,0.00159,-0.6844,-0.5922,0.8053
436,0.00157,-0.6718,-0.6197,0.862
437,0.00155,-0.679,-0.5929,0.8363
438,0.00153,-0.6862,-0.595,0.8304
439,0.00151,-0.6888,-0.6382,0.8407
440,0.00148,-0.6987,-0.6696,0.8392
441,0.00146,-0.6954,-0.6038,0.842
442,0.00144,-0.6891,-0.6181,0.8122
443,0.00142,-0.6941,-0.6587,0.8651
444,0.00139,-0.6959,-0.5647,0.8106
445,0.00137,-0.6755,-0.6311,0.8396
446,0.00135,-0.6879,-0.6214,0.8344
447,0.00133,-0.6804,-0.613,0.8388
448,0.0013,-0.6979,-0.6121,0.8153
449,0.00128,-0.7028,-0.6931,0.8697
450,0.00126,-0.692,-0.6057,0.8162
451,0.00124,-0.6753,-0.5924,0.8291
452,0.00121,-0.6815,-0.5657,0.8112
453,0.00119,-0.6954,-0.6323,0.832
454,0.00117,-0.6911,-0.6176,0.8307
455,0.00115,-0.6834,-0.6672,0.8455
456,0.00112,-0.7002,-0.6228,0.8189
457,0.0011,-0.7072,-0.5779,0.8509
458,0.00108,-0.7051,-0.6308,0.8462
459,0.00105,-0.6899,-0.5934,0.8258
460,0.00103,-0.6921,-0.661,0.8349
461,0.00101,-0.6987,-0.566,0.8467
462,0.00098,-0.7035,-0.6364,0.8209
463,0.00096,-0.6867,-0.6584,0.8381
464,0.00094,-0.7073,-0.569,0.8047
465,0.00091,-0.6935,-0.608,0.8316
466,0.00089,-0.7009,-0.6087,0.8148
467,0.00087,-0.6963,-0.5876,0.8241
468,0.00084,-0.7137,-0.6574,0.8514
469,0.00082,-0.6942,-0.6356,0.8183
470,0.00079,-0.7153,-0.6339,0.8198
471,0.00077,-0.7051,-0.6161,0.7952
472,0.00075,-0.712,-0.5109,0.7895
473,0.00072,-0.7154,-0.6462,0.8563
474,0.0007,-0.6984,-0.6339,0.8536
475,0.00067,-0.7145,-0.6488,0.8606
476,0.00065,-0.7167,-0.568,0.809
477,0.00063,-0.7202,-0.6343,0.819
478,0.0006,-0.7068,-0.6075,0.8148
479,0.00058,-0.7185,-0.6374,0.8261
480,0.00055,-0.7047,-0.6586,0.8367
481,0.00053,-0.7089,-0.6532,0.8523
482,0.0005,-0.7172,-0.6026,0.8399
483,0.00048,-0.7279,-0.6678,0.8471
484,0.00045,-0.7197,-0.65,0.835
485,0.00043,-0.7121,-0.6558,0.836
486,0.0004,-0.7097,-0.6547,0.842
487,0.00037,-0.7144,-0.6215,0.8393
488,0.00035,-0.7061,-0.6207,0.8194
489,0.00032,-0.6999,-0.5879,0.79
490,0.0003,-0.7182,-0.6375,0.8629
491,0.00027,-0.7165,-0.6188,0.8247
492,0.00024,-0.71,-0.6348,0.8423
493,0.00021,-0.706,-0.6932,0.8567
494,0.00019,-0.7091,-0.6276,0.8408
495,0.00016,-0.712,-0.6325,0.8484
496,0.00013,-0.7064,-0.645,0.8541
497,0.0001,-0.7104,-0.636,0.8361
498,7e-05,-0.7076,-0.6312,0.8515
499,4e-05,-0.713,-0.6292,0.8521
