epoch,lr,train_loss,val_loss,pseudo_dice
377,0.00283,0.3689,0.3853,0.8368
378,0.00281,0.3679,0.3875,0.8285
379,0.00279,0.3845,0.4076,0.7994
380,0.00277,0.3695,0.4089,0.82
381,0.00275,0.3708,0.3592,0.8132
382,0.00273,0.371,0.374,0.7871
383,0.00271,0.3559,0.3956,0.8237
384,0.00268,0.3833,0.4035,0.8192
385,0.00266,0.3832,0.3911,0.8405
386,0.00264,0.3592,0.4128,0.8143
387,0.00262,0.3517,0.3567,0.8581
388,0.0026,0.3587,0.3072,0.8457
389,0.00258,0.3366,0.3821,0.8256
390,0.00256,0.3517,0.4016,0.8084
391,0.00254,0.3707,0.3663,0.8365
392,0.00252,0.3657,0.3787,0.8291
393,0.0025,0.3806,0.417,0.8046
394,0.00248,0.3834,0.4322,0.8125
395,0.00245,0.3552,0.4001,0.793
396,0.00243,0.3415,0.3477,0.8484
397,0.00241,0.3528,0.4123,0.8108
398,0.00239,0.3724,0.3472,0.8384
399,0.00237,0.3783,0.4053,0.8105
400,0.00235,0.3463,0.3869,0.7973
401,0.00233,0.3656,0.3458,0.8265
402,0.00231,0.3531,0.4126,0.8256
403,0.00229,0.3966,0.3679,0.8454
404,0.00226,0.3506,0.4551,0.7845
405,0.00224,0.3456,0.3687,0.8336
406,0.00222,0.3663,0.397,0.803
407,0.0022,0.3693,0.4461,0.8005
408,0.00218,0.3604,0.4487,0.7899
409,0.00216,0.3768,0.3736,0.8127
410,0.00214,0.3725,0.4316,0.8135
411,0.00212,0.3583,0.4161,0.8115
412,0.00209,0.3727,0.3499,0.8476
413,0.00207,0.3742,0.3596,0.7925
414,0.00205,0.353,0.3741,0.8053
415,0.00203,0.3676,0.3711,0.8272
416,0.00201,0.3585,0.3803,0.8138
417,0.00199,0.3654,0.3857,0.8287
418,0.00196,0.3606,0.4147,0.8007
419,0.00194,0.3537,0.417,0.7641
420,0.00192,0.3439,0.402,0.7971
421,0.0019,0.338,0.4086,0.8269
422,0.00188,0.352,0.3901,0.7971
423,0.00186,0.3702,0.3467,0.8171
424,0.00184,0.3541,0.4394,0.7989
425,0.00181,0.384,0.3598,0.8342
426,0.00179,0.3387,0.3678,0.834
427,0.00177,0.3379,0.358,0.8306
428,0.00175,0.365,0.3926,0.839
429,0.00173,0.3541,0.352,0.8323
430,0.0017,0.3663,0.3634,0.8231
431,0.00168,0.345,0.3864,0.8062
432,0.00166,0.3333,0.4398,0.765
433,0.00164,0.3509,0.3498,0.8398
434,0.00162,0.3435,0.3908,0.8311
435,0.00159,0.3209,0.3906,0.8514
436,0.00157,0.3514,0.3468,0.8373
437,0.00155,0.3258,0.3236,0.8382
438,0.00153,0.3574,0.3835,0.8347
439,0.00151,0.3471,0.3323,0.8526
440,0.00148,0.3539,0.4003,0.7812
441,0.00146,0.3433,0.3934,0.8114
442,0.00144,0.3538,0.4363,0.7652
443,0.00142,0.3575,0.3629,0.8495
444,0.00139,0.3541,0.3881,0.8325
445,0.00137,0.352,0.3868,0.8388
446,0.00135,0.3486,0.3207,0.8397
447,0.00133,0.3345,0.4323,0.7703
448,0.0013,0.3502,0.3746,0.842
449,0.00128,0.3155,0.3897,0.8112
450,0.00126,0.3416,0.4284,0.7856
451,0.00124,0.3456,0.3821,0.8131
452,0.00121,0.3439,0.3777,0.8085
453,0.00119,0.3486,0.3815,0.8197
454,0.00117,0.3656,0.3922,0.817
455,0.00115,0.3444,0.3594,0.8295
456,0.00112,0.3284,0.3667,0.8364
457,0.0011,0.3306,0.3835,0.8084
458,0.00108,0.3311,0.3633,0.8239
459,0.00105,0.3464,0.4121,0.8218
460,0.00103,0.3238,0.4357,0.8358
461,0.00101,0.3323,0.3401,0.8407
462,0.00098,0.354,0.3568,0.8194
463,0.00096,0.3449,0.4085,0.8233
464,0.00094,0.3398,0.4635,0.7832
465,0.00091,0.3373,0.3929,0.8373
466,0.00089,0.3151,0.3734,0.8387
467,0.00087,0.3296,0.3891,0.8262
468,0.00084,0.3138,0.3871,0.8399
469,0.00082,0.3296,0.3445,0.84
470,0.00079,0.3308,0.3866,0.8301
471,0.00077,0.3277,0.4195,0.799
472,0.00075,0.3224,0.3328,0.848
473,0.00072,0.3516,0.3342,0.8341
474,0.0007,0.3266,0.3792,0.8079
475,0.00067,0.3488,0.3659,0.8369
476,0.00065,0.3324,0.3594,0.8125
477,0.00063,0.3311,0.4133,0.8188
