epoch,lr,train_loss,val_loss,pseudo_dice
356,0.00326,-0.5613,-0.5548,0.7793
357,0.00324,-0.5651,-0.5776,0.7797
358,0.00322,-0.5604,-0.5986,0.7941
359,0.0032,-0.5806,-0.5222,0.7458
360,0.00318,-0.5491,-0.5705,0.8191
361,0.00316,-0.5575,-0.5357,0.7702
362,0.00314,-0.5643,-0.5162,0.6937
363,0.00312,-0.5621,-0.5384,0.7674
364,0.0031,-0.5725,-0.5909,0.7884
365,0.00308,-0.5609,-0.5276,0.7564
366,0.00306,-0.5905,-0.5914,0.7925
367,0.00304,-0.5847,-0.5965,0.8052
368,0.00302,-0.5899,-0.5648,0.7312
369,0.003,-0.5827,-0.5412,0.7415
370,0.00297,-0.5581,-0.5722,0.8009
371,0.00295,-0.5781,-0.5542,0.7941
372,0.00293,-0.587,-0.5351,0.7896
373,0.00291,-0.594,-0.534,0.7594
374,0.00289,-0.5808,-0.5564,0.795
375,0.00287,-0.5942,-0.5553,0.7778
376,0.00285,-0.562,-0.5371,0.775
377,0.00283,-0.5909,-0.58,0.7815
378,0.00281,-0.5758,-0.5417,0.7594
379,0.00279,-0.5696,-0.5912,0.7964
380,0.00277,-0.5794,-0.5265,0.7915
381,0.00275,-0.5723,-0.5899,0.8104
382,0.00273,-0.5678,-0.5692,0.7877
383,0.00271,-0.579,-0.5707,0.781
384,0.00268,-0.5331,-0.5547,0.7769
385,0.00266,-0.5614,-0.5547,0.799
386,0.00264,-0.5636,-0.5695,0.7905
387,0.00262,-0.5941,-0.6303,0.8147
388,0.0026,-0.5869,-0.5949,0.8011
389,0.00258,-0.5771,-0.5967,0.8034
390,0.00256,-0.5638,-0.5686,0.778
391,0.00254,-0.5728,-0.5758,0.7795
392,0.00252,-0.6027,-0.5641,0.7907
393,0.0025,-0.5809,-0.6061,0.8196
394,0.00248,-0.5701,-0.5868,0.7687
395,0.00245,-0.6023,-0.5696,0.7893
396,0.00243,-0.5902,-0.5676,0.772
397,0.00241,-0.57,-0.5665,0.8066
398,0.00239,-0.59,-0.6203,0.825
399,0.00237,-0.5742,-0.607,0.7587
400,0.00235,-0.5933,-0.5609,0.8103
401,0.00233,-0.5967,-0.5716,0.7854
402,0.00231,-0.5854,-0.5474,0.7788
403,0.00229,-0.5832,-0.5379,0.7875
404,0.00226,-0.5779,-0.5588,0.7902
405,0.00224,-0.6024,-0.5789,0.7868
406,0.00222,-0.5702,-0.5735,0.7857
407,0.0022,-0.6032,-0.5524,0.7618
408,0.00218,-0.5985,-0.4779,0.7689
409,0.00216,-0.5797,-0.5602,0.7954
410,0.00214,-0.5736,-0.5812,0.7886
411,0.00212,-0.6204,-0.5587,0.8086
412,0.00209,-0.5633,-0.5495,0.7869
413,0.00207,-0.5866,-0.5847,0.7917
414,0.00205,-0.5971,-0.5282,0.7586
415,0.00203,-0.605,-0.5964,0.7877
416,0.00201,-0.5995,-0.5964,0.7803
417,0.00199,-0.6208,-0.5397,0.7825
418,0.00196,-0.5892,-0.605,0.8157
419,0.00194,-0.5687,-0.6014,0.8202
