epoch,lr,train_loss,val_loss,pseudo_dice
427,0.00177,-0.675,-0.6571,0.8546
428,0.00175,-0.6965,-0.6455,0.8569
429,0.00173,-0.6854,-0.614,0.8032
430,0.0017,-0.6749,-0.6186,0.8387
431,0.00168,-0.6974,-0.6188,0.8331
432,0.00166,-0.7015,-0.6592,0.8331
433,0.00164,-0.6819,-0.6142,0.8219
434,0.00162,-0.6897,-0.6342,0.8251
435,0.00159,-0.6867,-0.6435,0.8508
436,0.00157,-0.6983,-0.6575,0.8512
437,0.00155,-0.6767,-0.6189,0.8478
438,0.00153,-0.6936,-0.6351,0.8604
439,0.00151,-0.6879,-0.655,0.8568
440,0.00148,-0.7031,-0.6174,0.8212
441,0.00146,-0.6885,-0.6219,0.8357
442,0.00144,-0.718,-0.6478,0.8354
443,0.00142,-0.6868,-0.58,0.8444
444,0.00139,-0.6895,-0.6407,0.8497
445,0.00137,-0.6966,-0.6462,0.8393
446,0.00135,-0.6965,-0.6105,0.831
447,0.00133,-0.6989,-0.6618,0.8595
448,0.0013,-0.7044,-0.6249,0.829
449,0.00128,-0.7013,-0.6239,0.8515
450,0.00126,-0.6967,-0.6157,0.8207
451,0.00124,-0.6883,-0.6441,0.8521
452,0.00121,-0.6865,-0.6291,0.8265
453,0.00119,-0.6902,-0.6273,0.8539
454,0.00117,-0.7011,-0.6423,0.836
455,0.00115,-0.7015,-0.6625,0.852
456,0.00112,-0.6977,-0.6035,0.8306
457,0.0011,-0.6954,-0.6485,0.8498
458,0.00108,-0.7093,-0.6524,0.827
459,0.00105,-0.7028,-0.6418,0.8194
460,0.00103,-0.7042,-0.6217,0.841
461,0.00101,-0.696,-0.6362,0.8135
462,0.00098,-0.694,-0.6819,0.8583
463,0.00096,-0.6825,-0.621,0.8518
464,0.00094,-0.7066,-0.641,0.8471
465,0.00091,-0.7045,-0.6596,0.8599
466,0.00089,-0.7118,-0.6667,0.8491
467,0.00087,-0.7124,-0.6113,0.8386
468,0.00084,-0.704,-0.6123,0.8242
469,0.00082,-0.7111,-0.643,0.8565
470,0.00079,-0.7126,-0.5933,0.8285
471,0.00077,-0.7028,-0.6493,0.815
472,0.00075,-0.7243,-0.5786,0.824
473,0.00072,-0.7112,-0.67,0.8291
474,0.0007,-0.7104,-0.602,0.7778
475,0.00067,-0.7151,-0.6365,0.8464
476,0.00065,-0.7174,-0.5793,0.8227
477,0.00063,-0.7133,-0.6892,0.8705
478,0.0006,-0.7064,-0.596,0.8182
479,0.00058,-0.7123,-0.6063,0.8395
480,0.00055,-0.7163,-0.6342,0.8427
481,0.00053,-0.72,-0.6797,0.8573
482,0.0005,-0.7076,-0.6298,0.8509
483,0.00048,-0.6987,-0.6525,0.8627
484,0.00045,-0.7081,-0.6143,0.8376
485,0.00043,-0.7052,-0.6145,0.8334
486,0.0004,-0.713,-0.6208,0.8222
487,0.00037,-0.7188,-0.6025,0.8214
488,0.00035,-0.7265,-0.6046,0.8346
489,0.00032,-0.7383,-0.6655,0.845
490,0.0003,-0.713,-0.621,0.8627
491,0.00027,-0.7166,-0.6312,0.8443
492,0.00024,-0.7136,-0.6269,0.8275
493,0.00021,-0.705,-0.5682,0.8291
494,0.00019,-0.716,-0.6158,0.8478
495,0.00016,-0.728,-0.5689,0.824
496,0.00013,-0.7153,-0.6104,0.8096
497,0.0001,-0.7241,-0.6445,0.8645
498,7e-05,-0.7284,-0.6333,0.8397
499,4e-05,-0.7262,-0.6396,0.8638
